cellid,donor_sex_label,region_label,subclass_label,class_label,layer_label
1885,F,ENT,L6b/CT ENT,Glutamatergic,L6
1886,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
1887,M,ENT,L3 IT ENT,Glutamatergic,L3
1888,M,RSP,Sncg,GABAergic,other
1889,M,VIS,L5 IT CTX,Glutamatergic,L5
1890,F,ENT,L2 IT ENTl,Glutamatergic,L2
1891,M,ENT,Astro,Non-Neuronal,other
1892,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1893,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1894,F,ENT,Pvalb,GABAergic,other
1895,F,ENT,L6b/CT ENT,Glutamatergic,L6
1896,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1897,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1898,M,ENT,L2/3 IT PPP,Glutamatergic,L2/3
1899,M,VIS,L6 IT CTX,Glutamatergic,L6
1900,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1901,M,RSP,Pvalb,GABAergic,other
1902,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1903,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1904,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1905,M,VIS,L6 CT CTX,Glutamatergic,L6
1906,M,RSP,L6 CT CTX,Glutamatergic,L6
1907,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1908,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1909,F,ENT,L6b CTX,Glutamatergic,L6
1910,M,VIS,L6 CT CTX,Glutamatergic,L6
1911,F,VIS,Pvalb,GABAergic,other
1912,M,ENT,Lamp5,GABAergic,other
1913,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1914,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1915,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
1916,M,ENT,L3 IT ENT,Glutamatergic,L3
1917,F,VIS,Lamp5,GABAergic,other
1918,M,VIS,L5 IT CTX,Glutamatergic,L5
1919,F,ENT,L6b/CT ENT,Glutamatergic,L6
1920,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1921,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1922,M,VIS,Lamp5,GABAergic,other
1923,M,VIS,L6 CT CTX,Glutamatergic,L6
1924,M,ENT,Astro,Non-Neuronal,other
1925,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1926,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1927,M,RSP,L5 PT CTX,Glutamatergic,L5
1928,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1929,M,ENT,L2 IT ENTm,Glutamatergic,L2
1930,M,VIS,L5 PT CTX,Glutamatergic,L5
1931,F,ENT,L6b/CT ENT,Glutamatergic,L6
1932,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1933,M,ENT,L2 IT ENTl,Glutamatergic,L2
1934,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1935,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
1936,M,VIS,L6 CT CTX,Glutamatergic,L6
1937,M,RSP,L5 IT CTX,Glutamatergic,L5
1938,M,ENT,L6b/CT ENT,Glutamatergic,L6
1939,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1940,F,ENT,L6b/CT ENT,Glutamatergic,L6
1941,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1942,M,RSP,L5 IT CTX,Glutamatergic,L5
1943,F,VIS,Sst,GABAergic,other
1944,M,ENT,L6b/CT ENT,Glutamatergic,L6
1945,M,VIS,Lamp5,GABAergic,other
1946,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1947,M,RSP,L6 IT CTX,Glutamatergic,L6
1948,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1949,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1950,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1951,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1952,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1953,M,VIS,L5 PT CTX,Glutamatergic,L5
1954,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1955,M,ENT,L6b/CT ENT,Glutamatergic,L6
1956,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1957,M,ENT,Lamp5,GABAergic,other
1958,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1959,M,VIS,Lamp5,GABAergic,other
1960,F,ENT,L3 IT ENT,Glutamatergic,L3
1961,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
1962,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1963,F,ENT,L6b/CT ENT,Glutamatergic,L6
1964,M,RSP,L6 IT CTX,Glutamatergic,L6
1965,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1966,F,VIS,L5 PT CTX,Glutamatergic,L5
1967,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1968,M,ENT,L2 IT ENTl,Glutamatergic,L2
1969,F,ENT,L3 IT ENT,Glutamatergic,L3
1970,F,VIS,L6 IT CTX,Glutamatergic,L6
1971,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1972,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1973,F,ENT,L3 IT ENT,Glutamatergic,L3
1974,F,VIS,L5 PT CTX,Glutamatergic,L5
1975,M,ENT,L3 IT ENT,Glutamatergic,L3
1976,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1977,M,VIS,Pvalb,GABAergic,other
1978,M,VIS,L6 CT CTX,Glutamatergic,L6
1979,M,RSP,L6 CT CTX,Glutamatergic,L6
1980,M,RSP,Lamp5,GABAergic,other
1981,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1982,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
1983,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1984,F,ENT,L4/5 IT CTX,Glutamatergic,L4/5
1985,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
1986,F,ENT,Sst,GABAergic,other
1987,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1988,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
1989,M,VIS,L5 IT CTX,Glutamatergic,L5
1990,M,RSP,L6 CT CTX,Glutamatergic,L6
1991,M,VIS,L6 CT CTX,Glutamatergic,L6
1992,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
1993,M,RSP,L5 IT CTX,Glutamatergic,L5
1994,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
1995,M,RSP,L6 IT CTX,Glutamatergic,L6
1996,M,VIS,L5 PT CTX,Glutamatergic,L5
1997,M,VIS,L5 IT CTX,Glutamatergic,L5
1998,M,VIS,L6 IT CTX,Glutamatergic,L6
1999,M,ENT,L6b/CT ENT,Glutamatergic,L6
2000,M,ENT,Oligo,Non-Neuronal,other
2001,F,VIS,L6 CT CTX,Glutamatergic,L6
2002,M,VIS,Sst,GABAergic,other
2003,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2004,M,VIS,Sst,GABAergic,other
2005,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2006,M,VIS,Pvalb,GABAergic,other
2007,M,VIS,L6 IT CTX,Glutamatergic,L6
2008,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2009,M,VIS,L6 CT CTX,Glutamatergic,L6
2010,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2011,M,ENT,L6b/CT ENT,Glutamatergic,L6
2012,M,ENT,NP PPP,Glutamatergic,other
2013,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2014,F,ENT,Vip,GABAergic,other
2015,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2016,F,ENT,L3 IT ENT,Glutamatergic,L3
2017,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2018,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2019,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2020,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2021,F,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2022,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2023,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2024,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2025,M,ENT,L6b/CT ENT,Glutamatergic,L6
2026,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2027,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2028,M,RSP,L6 CT CTX,Glutamatergic,L6
2029,F,VIS,Vip,GABAergic,other
2030,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2031,M,RSP,Sncg,GABAergic,other
2032,M,VIS,L5 IT CTX,Glutamatergic,L5
2033,F,ENT,Lamp5,GABAergic,other
2034,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2035,M,VIS,L6 IT CTX,Glutamatergic,L6
2036,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2037,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2038,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2039,M,ENT,L3 IT ENT,Glutamatergic,L3
2040,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2041,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2042,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2043,F,ENT,L6b/CT ENT,Glutamatergic,L6
2044,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2045,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2046,M,VIS,L6 IT CTX,Glutamatergic,L6
2047,F,ENT,Pvalb,GABAergic,other
2048,M,VIS,L6 IT CTX,Glutamatergic,L6
2049,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2050,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2051,F,RSP,L6 CT CTX,Glutamatergic,L6
2052,M,VIS,L6 IT CTX,Glutamatergic,L6
2053,M,VIS,Sst Chodl,GABAergic,other
2054,F,VIS,L6 IT CTX,Glutamatergic,L6
2055,M,VIS,L6b CTX,Glutamatergic,L6
2056,M,RSP,Vip,GABAergic,other
2057,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2058,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2059,M,VIS,L6 CT CTX,Glutamatergic,L6
2060,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2061,M,RSP,L6 CT CTX,Glutamatergic,L6
2062,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2063,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2064,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2065,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2066,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2067,M,VIS,L6 IT CTX,Glutamatergic,L6
2068,M,VIS,Sst,GABAergic,other
2069,M,VIS,L6 CT CTX,Glutamatergic,L6
2070,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2071,M,VIS,L5 PT CTX,Glutamatergic,L5
2072,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2073,M,ENT,L4/5 IT CTX,Glutamatergic,L4/5
2074,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2075,F,ENT,L3 IT ENT,Glutamatergic,L3
2076,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2077,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2078,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2079,M,VIS,Sst,GABAergic,other
2080,M,VIS,Lamp5,GABAergic,other
2081,M,VIS,L5 PT CTX,Glutamatergic,L5
2082,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2083,M,VIS,Sst,GABAergic,other
2084,F,ENT,L6b/CT ENT,Glutamatergic,L6
2085,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2086,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2087,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2088,M,VIS,Lamp5,GABAergic,other
2089,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2090,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2091,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2092,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2093,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2094,M,RSP,L6 CT CTX,Glutamatergic,L6
2095,F,ENT,L6b/CT ENT,Glutamatergic,L6
2096,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2097,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2098,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2099,M,VIS,Vip,GABAergic,other
2100,M,VIS,Pvalb,GABAergic,other
2101,M,VIS,L6 CT CTX,Glutamatergic,L6
2102,M,VIS,L6 IT CTX,Glutamatergic,L6
2103,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2104,F,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2105,M,VIS,Micro-PVM,Non-Neuronal,other
2106,M,VIS,L6 IT CTX,Glutamatergic,L6
2107,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2108,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2109,F,VIS,Pvalb,GABAergic,other
2110,M,VIS,Sst,GABAergic,other
2111,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2112,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2113,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2114,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2115,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2116,M,RSP,L5 IT CTX,Glutamatergic,L5
2117,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2118,M,VIS,L6 IT CTX,Glutamatergic,L6
2119,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2120,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2121,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2122,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2123,M,VIS,Endo,Non-Neuronal,other
2124,M,VIS,Car3,Glutamatergic,other
2125,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2126,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2127,M,RSP,L5 IT CTX,Glutamatergic,L5
2128,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2129,F,ENT,L3 IT ENT,Glutamatergic,L3
2130,F,VIS,Vip,GABAergic,other
2131,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2132,F,VIS,L6 CT CTX,Glutamatergic,L6
2133,F,ENT,L6b/CT ENT,Glutamatergic,L6
2134,M,VIS,L6b CTX,Glutamatergic,L6
2135,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2136,M,VIS,Pvalb,GABAergic,other
2137,F,VIS,Lamp5,GABAergic,other
2138,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2139,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2140,M,ENT,L6b/CT ENT,Glutamatergic,L6
2141,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2142,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2143,M,VIS,L6 CT CTX,Glutamatergic,L6
2144,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2145,F,RSP,L5 IT CTX,Glutamatergic,L5
2146,M,VIS,L5 PT CTX,Glutamatergic,L5
2147,M,VIS,L5 PT CTX,Glutamatergic,L5
2148,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2149,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2150,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2151,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2152,F,ENT,L6b/CT ENT,Glutamatergic,L6
2153,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2154,M,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2155,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2156,M,VIS,L6 IT CTX,Glutamatergic,L6
2157,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2158,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2159,M,RSP,Sst,GABAergic,other
2160,F,VIS,Vip,GABAergic,other
2161,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2162,F,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2163,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2164,M,VIS,L5 IT CTX,Glutamatergic,L5
2165,M,ENT,L2 IT ENTl,Glutamatergic,L2
2166,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2167,F,ENT,Sst,GABAergic,other
2168,M,RSP,Lamp5,GABAergic,other
2169,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2170,F,VIS,L6 CT CTX,Glutamatergic,L6
2171,M,RSP,L5 IT CTX,Glutamatergic,L5
2172,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2173,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2174,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2175,M,VIS,Sncg,GABAergic,other
2176,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2177,M,VIS,L5 IT CTX,Glutamatergic,L5
2178,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2179,M,VIS,Sst,GABAergic,other
2180,M,ENT,L2 IT ENTl,Glutamatergic,L2
2181,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2182,M,VIS,L5 IT CTX,Glutamatergic,L5
2183,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2184,M,ENT,Lamp5,GABAergic,other
2185,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2186,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2187,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2188,M,ENT,L6b/CT ENT,Glutamatergic,L6
2189,F,ENT,L3 IT ENT,Glutamatergic,L3
2190,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2191,M,VIS,L5 IT CTX,Glutamatergic,L5
2192,M,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2193,M,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2194,M,RSP,L6 CT CTX,Glutamatergic,L6
2195,F,ENT,L6b/CT ENT,Glutamatergic,L6
2196,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2197,M,ENT,L3 IT ENT,Glutamatergic,L3
2198,M,ENT,Vip,GABAergic,other
2199,M,VIS,L6 CT CTX,Glutamatergic,L6
2200,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2201,M,ENT,L3 IT ENT,Glutamatergic,L3
2202,F,ENT,Lamp5,GABAergic,other
2203,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2204,M,RSP,L6 IT CTX,Glutamatergic,L6
2205,F,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2206,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2207,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2208,M,VIS,L6 CT CTX,Glutamatergic,L6
2209,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2210,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2211,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2212,M,RSP,L6 CT CTX,Glutamatergic,L6
2213,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2214,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2215,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2216,M,RSP,L5/6 NP CTX,Glutamatergic,L5/6
2217,M,RSP,L5 IT CTX,Glutamatergic,L5
2218,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2219,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2220,M,VIS,Pvalb,GABAergic,other
2221,M,VIS,L6 IT CTX,Glutamatergic,L6
2222,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2223,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2224,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2225,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2226,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2227,M,ENT,L6b/CT ENT,Glutamatergic,L6
2228,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2229,F,VIS,Vip,GABAergic,other
2230,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2231,M,VIS,L5 IT CTX,Glutamatergic,L5
2232,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2233,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2234,M,VIS,L6 IT CTX,Glutamatergic,L6
2235,F,VIS,Sst,GABAergic,other
2236,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2237,M,VIS,Vip,GABAergic,other
2238,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2239,M,VIS,Car3,Glutamatergic,other
2240,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2241,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2242,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2243,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2244,M,VIS,Pvalb,GABAergic,other
2245,F,VIS,L6 IT CTX,Glutamatergic,L6
2246,F,VIS,L6 IT CTX,Glutamatergic,L6
2247,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2248,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2249,F,ENT,L6b/CT ENT,Glutamatergic,L6
2250,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2251,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2252,F,ENT,L3 IT ENT,Glutamatergic,L3
2253,M,VIS,Lamp5,GABAergic,other
2254,M,VIS,L6 CT CTX,Glutamatergic,L6
2255,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2256,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2257,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2258,M,VIS,Lamp5,GABAergic,other
2259,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2260,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2261,F,ENT,L3 IT ENT,Glutamatergic,L3
2262,F,VIS,L6 CT CTX,Glutamatergic,L6
2263,M,VIS,L5 PT CTX,Glutamatergic,L5
2264,F,ENT,L3 IT ENT,Glutamatergic,L3
2265,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2266,M,VIS,Pvalb,GABAergic,other
2267,M,VIS,L6 IT CTX,Glutamatergic,L6
2268,F,ENT,Sncg,GABAergic,other
2269,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2270,M,VIS,L6 IT CTX,Glutamatergic,L6
2271,M,VIS,L6 CT CTX,Glutamatergic,L6
2272,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2273,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2274,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2275,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2276,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2277,M,ENT,L2 IT ENTl,Glutamatergic,L2
2278,M,VIS,L6b CTX,Glutamatergic,L6
2279,F,VIS,Lamp5,GABAergic,other
2280,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2281,M,VIS,L5 IT CTX,Glutamatergic,L5
2282,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2283,M,VIS,L6 IT CTX,Glutamatergic,L6
2284,M,VIS,Sst,GABAergic,other
2285,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2286,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2287,M,RSP,L6 CT CTX,Glutamatergic,L6
2288,M,ENT,L6b/CT ENT,Glutamatergic,L6
2289,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2290,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2291,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2292,M,ENT,Sst,GABAergic,other
2293,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2294,F,ENT,L2 IT ENTl,Glutamatergic,L2
2295,M,VIS,Lamp5,GABAergic,other
2296,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2297,F,RSP,L6 IT CTX,Glutamatergic,L6
2298,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2299,M,ENT,L3 IT ENT,Glutamatergic,L3
2300,M,RSP,Pvalb,GABAergic,other
2301,M,VIS,L5 IT CTX,Glutamatergic,L5
2302,F,ENT,L6b/CT ENT,Glutamatergic,L6
2303,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2304,M,VIS,L6 IT CTX,Glutamatergic,L6
2305,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2306,F,ENT,L6 CT CTX,Glutamatergic,L6
2307,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2308,M,VIS,L6 IT CTX,Glutamatergic,L6
2309,M,VIS,L5 IT CTX,Glutamatergic,L5
2310,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2311,F,ENT,L2 IT ENTm,Glutamatergic,L2
2312,F,ENT,NP PPP,Glutamatergic,other
2313,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2314,M,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2315,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2316,F,ENT,L6b/CT ENT,Glutamatergic,L6
2317,M,ENT,Sncg,GABAergic,other
2318,F,ENT,L6b CTX,Glutamatergic,L6
2319,M,RSP,L6 CT CTX,Glutamatergic,L6
2320,F,ENT,L3 IT ENT,Glutamatergic,L3
2321,M,VIS,Sst,GABAergic,other
2322,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2323,M,VIS,L5 IT CTX,Glutamatergic,L5
2324,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2325,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2326,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2327,M,VIS,Vip,GABAergic,other
2328,M,VIS,Pvalb,GABAergic,other
2329,M,VIS,L6 CT CTX,Glutamatergic,L6
2330,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2331,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2332,M,VIS,L6 CT CTX,Glutamatergic,L6
2333,M,VIS,L5 IT CTX,Glutamatergic,L5
2334,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2335,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2336,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2337,F,ENT,L3 IT ENT,Glutamatergic,L3
2338,F,RSP,L6 CT CTX,Glutamatergic,L6
2339,F,RSP,L6 IT CTX,Glutamatergic,L6
2340,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2341,M,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2342,F,VIS,Vip,GABAergic,other
2343,M,VIS,Pvalb,GABAergic,other
2344,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2345,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2346,F,ENT,L2 IT ENTm,Glutamatergic,L2
2347,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2348,M,VIS,L5 PT CTX,Glutamatergic,L5
2349,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
